district,district_code,urban_rural,age,gender,marital_status,relationship_to_head,household_size,household_type,literacy_status,education_level,labour_force_status,employment_status,individual_income,consumption_expenditure,social_group,synthetic_data_label
Tirunelveli,27,Urban,58,Female,2,2,2,Self-employed in agriculture,Illiterate,Not literate,Employed,Employed,0.0,8447.0,Other Backward Class,RESAMPLED_BASELINE
Thanjavur,19,Urban,59,Female,3,7,4,Self-employed in non-agriculture,Illiterate,Not literate,Employed,Employed,7800.0,15717.0,Other Backward Class,RESAMPLED_BASELINE
Madurai,22,Rural,26,Male,2,3,5,Self-employed in agriculture,Literate,Middle,Employed,Employed,0.0,10996.0,Scheduled Caste,RESAMPLED_BASELINE
Dharmapuri,29,Rural,3,Male,1,5,4,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,11155.0,Other Backward Class,RESAMPLED_BASELINE
Dindigul,11,Rural,55,Male,2,1,3,Self-employed in agriculture,Literate,Primary,Employed,Employed,0.0,12587.0,Scheduled Caste,RESAMPLED_BASELINE
Tenkasi,33,Rural,16,Male,1,5,4,Casual labour in agriculture,Literate,Middle,Employed,Employed,6000.0,13280.0,Scheduled Caste,RESAMPLED_BASELINE
Tiruvannamalai,05,Rural,15,Male,1,5,4,Self-employed in agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,9378.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvallur,01,Urban,4,Female,1,5,4,Self-employed in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,16835.0,Scheduled Caste,RESAMPLED_BASELINE
Tiruppur,32,Rural,50,Male,2,1,2,Casual labour in agriculture,Illiterate,Not literate,Employed,Employed,0.0,4253.0,Scheduled Caste,RESAMPLED_BASELINE
Ramanathapuram,25,Rural,71,Male,3,1,1,Others,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,3567.0,Other Backward Class,RESAMPLED_BASELINE
Dharmapuri,29,Urban,52,Male,2,1,4,Self-employed in agriculture,Literate,Middle,Employed,Employed,0.0,17959.0,Other Backward Class,RESAMPLED_BASELINE
Cuddalore,16,Urban,44,Male,2,1,4,Regular wage/salary earning,Literate,Middle,Employed,Employed,0.0,12463.0,Other Backward Class,RESAMPLED_BASELINE
Madurai,22,Rural,4,Female,1,5,4,Casual labour in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,6015.0,Scheduled Caste,RESAMPLED_BASELINE
Kallakurichi,34,Rural,26,Male,1,5,3,Regular wage/salary earning,Literate,Primary,Employed,Employed,7500.0,4155.0,Scheduled Tribe,RESAMPLED_BASELINE
Chennai,02,Urban,14,Male,1,5,4,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,21230.0,Others,RESAMPLED_BASELINE
Tiruvannamalai,05,Urban,50,Female,3,8,7,Regular wage/salary earning,Illiterate,Not literate,Employed,Employed,5000.0,8983.0,Scheduled Caste,RESAMPLED_BASELINE
Coimbatore,31,Urban,15,Male,1,5,5,Self-employed in agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,17720.0,Other Backward Class,RESAMPLED_BASELINE
Tenkasi,33,Urban,26,Female,2,3,7,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,28680.0,Others,RESAMPLED_BASELINE
Salem,07,Rural,10,Female,1,5,4,Regular wage/salary earning,Literate,Primary,Not in labour force,Not in labour force,0.0,13792.0,Scheduled Caste,RESAMPLED_BASELINE
Tiruvannamalai,05,Rural,3,Female,1,5,4,Self-employed in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,28433.0,Other Backward Class,RESAMPLED_BASELINE
Krishnagiri,30,Rural,48,Female,2,2,4,Regular wage/salary earning,Literate,Primary,Not in labour force,Not in labour force,0.0,11086.0,Scheduled Caste,RESAMPLED_BASELINE
Dindigul,11,Rural,6,Male,1,5,4,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,19388.0,Others,RESAMPLED_BASELINE
Madurai,22,Urban,4,Male,1,5,5,Self-employed in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,17183.0,Other Backward Class,RESAMPLED_BASELINE
Tiruchirappalli,13,Urban,14,Female,1,5,3,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,6013.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvarur,18,Rural,77,Male,2,7,4,Others,Literate,Middle,Not in labour force,Not in labour force,0.0,15038.0,Other Backward Class,RESAMPLED_BASELINE
Kancheepuram,03,Urban,26,Female,2,2,2,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,25000.0,15500.0,Other Backward Class,RESAMPLED_BASELINE
Kanniyakumari,28,Urban,32,Female,2,2,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,11002.0,Scheduled Caste,RESAMPLED_BASELINE
Thiruvallur,01,Urban,28,Male,1,5,3,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,15997.0,Other Backward Class,RESAMPLED_BASELINE
Chennai,02,Urban,31,Female,1,5,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,45743.0,26592.0,Other Backward Class,RESAMPLED_BASELINE
Tenkasi,33,Urban,21,Female,1,5,5,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,26403.0,Scheduled Caste,RESAMPLED_BASELINE
Cuddalore,16,Rural,22,Female,2,2,4,Regular wage/salary earning,Literate,Secondary,Not in labour force,Not in labour force,0.0,9900.0,Scheduled Caste,RESAMPLED_BASELINE
Kallakurichi,34,Urban,49,Male,2,1,4,Self-employed in agriculture,Literate,Middle,Employed,Employed,0.0,8733.0,Other Backward Class,RESAMPLED_BASELINE
Salem,07,Rural,29,Female,2,2,5,Regular wage/salary earning,Literate,Middle,Not in labour force,Not in labour force,0.0,11871.0,Scheduled Caste,RESAMPLED_BASELINE
Karur,12,Urban,8,Male,1,5,4,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,10145.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvallur,01,Rural,26,Female,2,2,2,Regular wage/salary earning,Literate,Secondary,Not in labour force,Not in labour force,0.0,10098.0,Scheduled Caste,RESAMPLED_BASELINE
Salem,07,Urban,60,Female,2,7,7,Self-employed in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,22933.0,Other Backward Class,RESAMPLED_BASELINE
Thoothukudi,26,Urban,27,Male,1,5,4,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,13000.0,20042.0,Other Backward Class,RESAMPLED_BASELINE
Tiruppur,32,Rural,58,Female,2,2,3,Regular wage/salary earning,Literate,Primary,Employed,Employed,0.0,24724.0,Other Backward Class,RESAMPLED_BASELINE
Chennai,02,Urban,16,Male,1,5,4,Self-employed in agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,17854.0,Scheduled Caste,RESAMPLED_BASELINE
Tiruchirappalli,13,Urban,18,Male,1,5,4,Self-employed in non-agriculture,Literate,Secondary,Unemployed,Unemployed,0.0,6996.0,Other Backward Class,RESAMPLED_BASELINE
Dharmapuri,29,Urban,18,Male,1,5,5,Self-employed in agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,14889.0,Scheduled Caste,RESAMPLED_BASELINE
Dindigul,11,Rural,28,Male,2,1,3,Self-employed in non-agriculture,Literate,Higher Secondary,Employed,Employed,0.0,6408.0,Other Backward Class,RESAMPLED_BASELINE
Thoothukudi,26,Urban,43,Male,2,1,2,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,40000.0,22288.0,Other Backward Class,RESAMPLED_BASELINE
Cuddalore,16,Urban,10,Male,1,5,4,Self-employed in agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,16967.0,Other Backward Class,RESAMPLED_BASELINE
Tirupathur,36,Rural,40,Male,2,1,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,7578.0,Scheduled Caste,RESAMPLED_BASELINE
Salem,07,Urban,1,Female,1,5,5,Self-employed in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,20892.0,Other Backward Class,RESAMPLED_BASELINE
Cuddalore,16,Rural,39,Female,2,2,4,Regular wage/salary earning,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,15083.0,Other Backward Class,RESAMPLED_BASELINE
Viluppuram,06,Urban,24,Female,2,2,4,Regular wage/salary earning,Literate,Secondary,Not in labour force,Not in labour force,0.0,7700.0,Other Backward Class,RESAMPLED_BASELINE
Dindigul,11,Rural,4,Male,1,5,5,Casual labour in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,10628.0,Scheduled Caste,RESAMPLED_BASELINE
Madurai,22,Urban,44,Female,2,2,4,Self-employed in agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,29517.0,Other Backward Class,RESAMPLED_BASELINE
Perambalur,14,Urban,17,Female,1,6,7,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,17657.0,Other Backward Class,RESAMPLED_BASELINE
Tiruchirappalli,13,Rural,68,Female,3,7,3,Regular wage/salary earning,Illiterate,Not literate,Employed,Employed,0.0,17660.0,Other Backward Class,RESAMPLED_BASELINE
Erode,09,Urban,92,Female,2,7,4,Self-employed in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,15732.0,Other Backward Class,RESAMPLED_BASELINE
Salem,07,Urban,75,Male,2,1,2,Others,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,13242.0,Other Backward Class,RESAMPLED_BASELINE
Unknown,37,Rural,45,Male,2,1,4,Regular wage/salary earning,Literate,Middle,Employed,Employed,0.0,8077.0,Other Backward Class,RESAMPLED_BASELINE
Tenkasi,33,Rural,42,Female,2,2,4,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,18762.0,Scheduled Caste,RESAMPLED_BASELINE
Salem,07,Urban,33,Female,2,2,4,Self-employed in agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,24408.0,Other Backward Class,RESAMPLED_BASELINE
Tiruchirappalli,13,Urban,36,Male,2,2,5,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,19962.0,Other Backward Class,RESAMPLED_BASELINE
Thoothukudi,26,Rural,43,Male,2,1,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,11065.0,Other Backward Class,RESAMPLED_BASELINE
Tiruchirappalli,13,Rural,13,Female,1,5,6,Casual labour in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,10342.0,Other Backward Class,RESAMPLED_BASELINE
Thoothukudi,26,Urban,56,Female,2,2,2,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,120000.0,29430.0,Other Backward Class,RESAMPLED_BASELINE
Ariyalur,15,Rural,24,Male,1,5,4,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,18706.0,Other Backward Class,RESAMPLED_BASELINE
Krishnagiri,30,Rural,4,Female,1,5,5,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,11508.0,Other Backward Class,RESAMPLED_BASELINE
Pudukkottai,20,Rural,21,Female,2,4,4,Regular wage/salary earning,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,8481.0,Other Backward Class,RESAMPLED_BASELINE
Salem,07,Urban,38,Female,2,2,4,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,20883.0,Scheduled Caste,RESAMPLED_BASELINE
Dindigul,11,Urban,64,Female,2,2,2,Others,Literate,Primary,Not in labour force,Not in labour force,0.0,18667.0,Other Backward Class,RESAMPLED_BASELINE
Coimbatore,31,Urban,39,Male,2,1,4,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,22013.0,Other Backward Class,RESAMPLED_BASELINE
Sivaganga,21,Rural,35,Female,2,1,4,Casual labour in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,10300.0,Scheduled Caste,RESAMPLED_BASELINE
Cuddalore,16,Rural,2,Male,1,5,4,Casual labour in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,9000.0,Other Backward Class,RESAMPLED_BASELINE
Sivaganga,21,Rural,2,Female,1,5,4,Casual labour in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,8604.0,Other Backward Class,RESAMPLED_BASELINE
Salem,07,Rural,19,Female,2,4,6,Regular wage/salary earning,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,17333.0,Other Backward Class,RESAMPLED_BASELINE
Thanjavur,19,Rural,39,Female,2,2,2,Regular wage/salary earning,Literate,Middle,Not in labour force,Not in labour force,0.0,21370.0,Other Backward Class,RESAMPLED_BASELINE
Kancheepuram,03,Rural,8,Female,1,6,5,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,10620.0,Other Backward Class,RESAMPLED_BASELINE
Perambalur,14,Urban,30,Male,2,1,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,30000.0,18300.0,Other Backward Class,RESAMPLED_BASELINE
Tenkasi,33,Rural,57,Female,2,2,8,Regular wage/salary earning,Literate,Middle,Not in labour force,Not in labour force,0.0,29312.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvallur,01,Rural,10,Female,1,5,3,Others,Literate,Below Primary,Not in labour force,Not in labour force,0.0,8900.0,Other Backward Class,RESAMPLED_BASELINE
Namakkal,08,Urban,48,Female,2,2,3,Self-employed in agriculture,Illiterate,Not literate,Employed,Employed,0.0,9350.0,Scheduled Caste,RESAMPLED_BASELINE
Thiruvallur,01,Urban,45,Male,2,1,3,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,14196.0,Other Backward Class,RESAMPLED_BASELINE
Dharmapuri,29,Rural,6,Male,1,5,5,Self-employed in agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,12053.0,Other Backward Class,RESAMPLED_BASELINE
Thoothukudi,26,Rural,6,Female,1,5,5,Casual labour in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,10473.0,Scheduled Caste,RESAMPLED_BASELINE
Mayiladuthurai,38,Urban,66,Male,3,1,2,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,18148.0,Other Backward Class,RESAMPLED_BASELINE
Thoothukudi,26,Urban,42,Male,2,3,6,Regular wage/salary earning,Literate,Secondary,Employed,Employed,0.0,9283.0,Other Backward Class,RESAMPLED_BASELINE
Tiruppur,32,Rural,16,Female,1,5,4,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,24808.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvallur,01,Urban,72,Female,2,2,2,Others,Literate,Secondary,Not in labour force,Not in labour force,0.0,20433.0,Other Backward Class,RESAMPLED_BASELINE
Sivaganga,21,Rural,2,Female,1,5,4,Casual labour in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,8604.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvallur,01,Urban,22,Female,1,5,3,Others,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,8945.0,Other Backward Class,RESAMPLED_BASELINE
Virudhunagar,24,Rural,1,Male,1,5,5,Self-employed in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,15747.0,Other Backward Class,RESAMPLED_BASELINE
Viluppuram,06,Rural,9,Male,1,6,7,Casual labour in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,9800.0,Scheduled Caste,RESAMPLED_BASELINE
Madurai,22,Rural,11,Female,1,6,5,Casual labour in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,9971.0,Other Backward Class,RESAMPLED_BASELINE
Coimbatore,31,Urban,23,Male,1,1,1,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,16180.0,3948.0,Other Backward Class,RESAMPLED_BASELINE
Salem,07,Urban,1,Male,1,5,3,Self-employed in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,11167.0,Other Backward Class,RESAMPLED_BASELINE
Tiruvannamalai,05,Rural,58,Male,2,1,3,Regular wage/salary earning,Literate,Middle,Employed,Employed,0.0,7989.0,Scheduled Caste,RESAMPLED_BASELINE
Cuddalore,16,Urban,32,Female,2,2,3,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,16767.0,Scheduled Caste,RESAMPLED_BASELINE
Thanjavur,19,Urban,48,Female,2,1,3,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,8500.0,12458.0,Other Backward Class,RESAMPLED_BASELINE
Nagapattinam,17,Urban,56,Male,2,1,5,Self-employed in agriculture,Literate,Middle,Employed,Employed,0.0,16639.0,Other Backward Class,RESAMPLED_BASELINE
Pudukkottai,20,Rural,3,Male,1,5,5,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,10138.0,Other Backward Class,RESAMPLED_BASELINE
Krishnagiri,30,Rural,42,Male,2,1,4,Regular wage/salary earning,Literate,Primary,Employed,Employed,16500.0,10692.0,Other Backward Class,RESAMPLED_BASELINE
Chennai,02,Urban,65,Male,3,7,5,Self-employed in non-agriculture,Literate,Higher Secondary,Employed,Employed,12480.0,46860.0,Other Backward Class,RESAMPLED_BASELINE
Unknown,37,Rural,22,Male,1,5,5,Self-employed in agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,12180.0,Other Backward Class,RESAMPLED_BASELINE
Dharmapuri,29,Rural,0,Male,1,6,6,Self-employed in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,19268.0,Other Backward Class,RESAMPLED_BASELINE
Kancheepuram,03,Urban,39,Male,2,1,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,28033.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvarur,18,Rural,60,Female,2,7,4,Self-employed in agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,12975.0,Scheduled Caste,RESAMPLED_BASELINE
Thoothukudi,26,Rural,59,Male,2,1,2,Regular wage/salary earning,Literate,Secondary,Employed,Employed,49500.0,12370.0,Other Backward Class,RESAMPLED_BASELINE
Chennai,02,Urban,7,Female,1,5,4,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,19238.0,Other Backward Class,RESAMPLED_BASELINE
Tirupathur,36,Urban,3,Female,1,5,3,Self-employed in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,9415.0,Other Backward Class,RESAMPLED_BASELINE
Tenkasi,33,Rural,0,Male,1,8,4,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,12262.0,Other Backward Class,RESAMPLED_BASELINE
Kancheepuram,03,Rural,72,Female,3,7,5,Regular wage/salary earning,Literate,Primary,Not in labour force,Not in labour force,0.0,22458.0,Scheduled Caste,RESAMPLED_BASELINE
Madurai,22,Rural,22,Female,2,4,4,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,8000.0,8349.0,Other Backward Class,RESAMPLED_BASELINE
Tiruvannamalai,05,Urban,7,Female,1,6,6,Self-employed in agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,16129.0,Other Backward Class,RESAMPLED_BASELINE
Chennai,02,Urban,50,Female,2,2,2,Regular wage/salary earning,Literate,Primary,Employed,Employed,8030.0,7483.0,Other Backward Class,RESAMPLED_BASELINE
Cuddalore,16,Rural,13,Male,1,5,5,Self-employed in agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,13417.0,Other Backward Class,RESAMPLED_BASELINE
Thoothukudi,26,Urban,42,Female,2,2,2,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,4000.0,10750.0,Other Backward Class,RESAMPLED_BASELINE
Coimbatore,31,Urban,10,Male,1,5,4,Self-employed in agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,21043.0,Other Backward Class,RESAMPLED_BASELINE
Salem,07,Rural,82,Female,3,7,8,Self-employed in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,17738.0,Other Backward Class,RESAMPLED_BASELINE
Tirupathur,36,Rural,32,Female,1,8,4,Regular wage/salary earning,Literate,Primary,Employed,Employed,8000.0,8558.0,Scheduled Caste,RESAMPLED_BASELINE
Ramanathapuram,25,Rural,1,Male,1,6,5,Self-employed in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,17842.0,Other Backward Class,RESAMPLED_BASELINE
Chennai,02,Urban,64,Male,2,1,2,Others,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,7340.0,Other Backward Class,RESAMPLED_BASELINE
Tiruvannamalai,05,Rural,10,Female,1,5,5,Casual labour in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,9728.0,Scheduled Caste,RESAMPLED_BASELINE
Erode,09,Urban,48,Male,2,1,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,28130.0,15390.0,Other Backward Class,RESAMPLED_BASELINE
Coimbatore,31,Urban,18,Female,1,5,5,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,52618.0,Others,RESAMPLED_BASELINE
Thoothukudi,26,Rural,37,Female,2,2,5,Self-employed in agriculture,Literate,Middle,Employed,Employed,0.0,10143.0,Scheduled Caste,RESAMPLED_BASELINE
Cuddalore,16,Rural,55,Female,2,2,3,Self-employed in agriculture,Illiterate,Not literate,Employed,Employed,0.0,8450.0,Scheduled Caste,RESAMPLED_BASELINE
Thiruvallur,01,Rural,32,Male,2,1,2,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,0.0,11250.0,Other Backward Class,RESAMPLED_BASELINE
Namakkal,08,Rural,69,Male,2,7,6,Regular wage/salary earning,Literate,Middle,Not in labour force,Not in labour force,0.0,10158.0,Other Backward Class,RESAMPLED_BASELINE
Cuddalore,16,Urban,32,Female,2,2,3,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,16767.0,Scheduled Caste,RESAMPLED_BASELINE
Erode,09,Rural,43,Female,2,2,4,Regular wage/salary earning,Literate,Middle,Employed,Employed,0.0,15000.0,Other Backward Class,RESAMPLED_BASELINE
Tiruchirappalli,13,Rural,13,Female,1,5,6,Casual labour in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,10342.0,Other Backward Class,RESAMPLED_BASELINE
Erode,09,Rural,42,Female,2,2,4,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,0.0,14317.0,Other Backward Class,RESAMPLED_BASELINE
Chennai,02,Urban,12,Male,1,5,4,Self-employed in agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,31313.0,Other Backward Class,RESAMPLED_BASELINE
Salem,07,Urban,24,Male,2,1,3,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,0.0,12850.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvallur,01,Urban,25,Female,2,4,5,Self-employed in agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,22842.0,Other Backward Class,RESAMPLED_BASELINE
Chennai,02,Urban,0,Male,1,6,7,Self-employed in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,29670.0,Other Backward Class,RESAMPLED_BASELINE
Namakkal,08,Rural,4,Female,1,5,4,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,11546.0,Other Backward Class,RESAMPLED_BASELINE
Mayiladuthurai,38,Rural,68,Female,3,7,5,Self-employed in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,19864.0,Scheduled Caste,RESAMPLED_BASELINE
Tiruvannamalai,05,Rural,3,Female,1,5,4,Self-employed in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,8766.0,Other Backward Class,RESAMPLED_BASELINE
Cuddalore,16,Rural,40,Female,2,2,5,Self-employed in agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,13417.0,Other Backward Class,RESAMPLED_BASELINE
Tirunelveli,27,Urban,55,Male,2,1,4,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,14902.0,Other Backward Class,RESAMPLED_BASELINE
Karur,12,Rural,7,Female,1,5,4,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,13425.0,Other Backward Class,RESAMPLED_BASELINE
Tenkasi,33,Urban,34,Female,2,2,4,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,15397.0,Scheduled Caste,RESAMPLED_BASELINE
Madurai,22,Rural,44,Male,2,1,4,Regular wage/salary earning,Literate,Secondary,Employed,Employed,12500.0,8579.0,Other Backward Class,RESAMPLED_BASELINE
Tiruvannamalai,05,Rural,23,Female,2,4,6,Self-employed in agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,10682.0,Other Backward Class,RESAMPLED_BASELINE
Tiruchirappalli,13,Urban,36,Male,2,2,5,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,19962.0,Other Backward Class,RESAMPLED_BASELINE
Theni,23,Urban,8,Female,1,5,3,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,8938.0,Scheduled Caste,RESAMPLED_BASELINE
Ranipet,35,Rural,59,Male,2,7,6,Self-employed in agriculture,Illiterate,Not literate,Employed,Employed,0.0,13134.0,Other Backward Class,RESAMPLED_BASELINE
Kancheepuram,03,Urban,3,Male,1,5,4,Self-employed in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,28033.0,Other Backward Class,RESAMPLED_BASELINE
Mayiladuthurai,38,Rural,16,Female,1,5,4,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,12973.0,Other Backward Class,RESAMPLED_BASELINE
Dharmapuri,29,Rural,13,Male,1,5,5,Casual labour in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,12038.0,Other Backward Class,RESAMPLED_BASELINE
Coimbatore,31,Urban,45,Female,2,2,3,Self-employed in agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,16831.0,Other Backward Class,RESAMPLED_BASELINE
Cuddalore,16,Rural,80,Female,3,1,2,Casual labour in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,5142.0,Other Backward Class,RESAMPLED_BASELINE
Thiruvallur,01,Urban,42,Male,2,2,4,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,23667.0,Other Backward Class,RESAMPLED_BASELINE
Cuddalore,16,Rural,65,Male,2,1,3,Self-employed in agriculture,Illiterate,Not literate,Employed,Employed,0.0,8450.0,Scheduled Caste,RESAMPLED_BASELINE
Ranipet,35,Urban,42,Male,2,1,4,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,25550.0,Other Backward Class,RESAMPLED_BASELINE
Tirunelveli,27,Rural,65,Female,3,1,1,Others,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,3575.0,Other Backward Class,RESAMPLED_BASELINE
Sivaganga,21,Rural,47,Female,2,2,3,Casual labour in agriculture,Literate,Primary,Employed,Employed,0.0,9978.0,Scheduled Caste,RESAMPLED_BASELINE
Salem,07,Urban,65,Male,2,1,6,Self-employed in agriculture,Illiterate,Not literate,Employed,Employed,0.0,14650.0,Other Backward Class,RESAMPLED_BASELINE
Madurai,22,Urban,22,Female,2,4,4,Self-employed in agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,29517.0,Other Backward Class,RESAMPLED_BASELINE
